id	sample	name	stain	count	ancestry
704575	IPIHNSC023.T1	CD11b hi	sort	0	"Q3: CD90+,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704576	IPIHNSC023.T1	CD25 hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704577	IPIHNSC023.T1	CD44 hi	sort	0	"Q3: CD90+,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704578	IPIHNSC023.T1	CD56_CD19 hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704579	IPIHNSC023.T1	CD90 hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704580	IPIHNSC023.T1	EPCAM hi	sort	0	"Q3: CD90+,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704581	IPIHNSC023.T1	HLADR hi	sort	0	"Q3: CD90+,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704582	IPIHNSC023.T1	Q4: CD90-,CD44-	sort	0	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704583	IPIHNSC023.T1	CD4 hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704584	IPIHNSC023.T1	CD11b hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704585	IPIHNSC023.T1	CD25 hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704586	IPIHNSC023.T1	CD44 hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704587	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704588	IPIHNSC023.T1	CD90 hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704589	IPIHNSC023.T1	EPCAM hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704590	IPIHNSC023.T1	HLADR hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704591	IPIHNSC023.T1	CD4+,CD25-	sort	354	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704592	IPIHNSC023.T1	CD4 hi	sort	354	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704593	IPIHNSC023.T1	CD11b hi	sort	0	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704594	IPIHNSC023.T1	CD25 hi	sort	0	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704595	IPIHNSC023.T1	CD44 hi	sort	345	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704596	IPIHNSC023.T1	CD56_CD19 hi	sort	2	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704597	IPIHNSC023.T1	CD90 hi	sort	10	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704598	IPIHNSC023.T1	EPCAM hi	sort	21	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704599	IPIHNSC023.T1	HLADR hi	sort	23	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704600	IPIHNSC023.T1	Q1: CD90-,CD44+	sort	334	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704601	IPIHNSC023.T1	CD4 hi	sort	334	"Q1: CD90-,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704602	IPIHNSC023.T1	CD11b hi	sort	0	"Q1: CD90-,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704603	IPIHNSC023.T1	CD25 hi	sort	0	"Q1: CD90-,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704604	IPIHNSC023.T1	CD44 hi	sort	334	"Q1: CD90-,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704605	IPIHNSC023.T1	CD56_CD19 hi	sort	1	"Q1: CD90-,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704606	IPIHNSC023.T1	CD90 hi	sort	0	"Q1: CD90-,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704607	IPIHNSC023.T1	EPCAM hi	sort	18	"Q1: CD90-,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704608	IPIHNSC023.T1	HLADR hi	sort	22	"Q1: CD90-,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704609	IPIHNSC023.T1	Q2: CD90+,CD44+	sort	9	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704610	IPIHNSC023.T1	CD4 hi	sort	9	"Q2: CD90+,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704611	IPIHNSC023.T1	CD11b hi	sort	0	"Q2: CD90+,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704612	IPIHNSC023.T1	CD25 hi	sort	0	"Q2: CD90+,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704613	IPIHNSC023.T1	CD44 hi	sort	9	"Q2: CD90+,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704614	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q2: CD90+,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704615	IPIHNSC023.T1	CD90 hi	sort	9	"Q2: CD90+,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704616	IPIHNSC023.T1	EPCAM hi	sort	0	"Q2: CD90+,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704617	IPIHNSC023.T1	HLADR hi	sort	0	"Q2: CD90+,CD44+	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704618	IPIHNSC023.T1	Q3: CD90+,CD44-	sort	1	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704619	IPIHNSC023.T1	CD4 hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704620	IPIHNSC023.T1	CD11b hi	sort	0	"Q3: CD90+,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704621	IPIHNSC023.T1	CD25 hi	sort	0	"Q3: CD90+,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704622	IPIHNSC023.T1	CD44 hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704623	IPIHNSC023.T1	CD56_CD19 hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704624	IPIHNSC023.T1	CD90 hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704625	IPIHNSC023.T1	EPCAM hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704626	IPIHNSC023.T1	HLADR hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704627	IPIHNSC023.T1	Q4: CD90-,CD44-	sort	10	"CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704628	IPIHNSC023.T1	CD4 hi	sort	10	"Q4: CD90-,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704629	IPIHNSC023.T1	CD11b hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704630	IPIHNSC023.T1	CD25 hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704631	IPIHNSC023.T1	CD44 hi	sort	1	"Q4: CD90-,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704632	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704633	IPIHNSC023.T1	CD90 hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704634	IPIHNSC023.T1	EPCAM hi	sort	2	"Q4: CD90-,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704635	IPIHNSC023.T1	HLADR hi	sort	0	"Q4: CD90-,CD44-	CD4+,CD25-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704636	IPIHNSC023.T1	CD4-	sort	392	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704637	IPIHNSC023.T1	CD4 hi	sort	0	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704638	IPIHNSC023.T1	CD11b hi	sort	3	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704639	IPIHNSC023.T1	CD25 hi	sort	16	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704640	IPIHNSC023.T1	CD44 hi	sort	385	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704641	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704642	IPIHNSC023.T1	CD90 hi	sort	7	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704643	IPIHNSC023.T1	EPCAM hi	sort	8	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704644	IPIHNSC023.T1	HLADR hi	sort	43	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704645	IPIHNSC023.T1	Q1: CD90-,CD44+	sort	376	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704646	IPIHNSC023.T1	CD4 hi	sort	0	"Q1: CD90-,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704647	IPIHNSC023.T1	CD11b hi	sort	1	"Q1: CD90-,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704648	IPIHNSC023.T1	CD25 hi	sort	14	"Q1: CD90-,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704649	IPIHNSC023.T1	CD44 hi	sort	376	"Q1: CD90-,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704650	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q1: CD90-,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704651	IPIHNSC023.T1	CD90 hi	sort	0	"Q1: CD90-,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704652	IPIHNSC023.T1	EPCAM hi	sort	8	"Q1: CD90-,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704653	IPIHNSC023.T1	HLADR hi	sort	43	"Q1: CD90-,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704654	IPIHNSC023.T1	Q2: CD90+,CD44+	sort	6	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704655	IPIHNSC023.T1	CD4 hi	sort	0	"Q2: CD90+,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704656	IPIHNSC023.T1	CD11b hi	sort	1	"Q2: CD90+,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704657	IPIHNSC023.T1	CD25 hi	sort	1	"Q2: CD90+,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704658	IPIHNSC023.T1	CD44 hi	sort	6	"Q2: CD90+,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704659	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q2: CD90+,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704660	IPIHNSC023.T1	CD90 hi	sort	6	"Q2: CD90+,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704661	IPIHNSC023.T1	EPCAM hi	sort	0	"Q2: CD90+,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704662	IPIHNSC023.T1	HLADR hi	sort	0	"Q2: CD90+,CD44+	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704663	IPIHNSC023.T1	Q3: CD90+,CD44-	sort	1	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704664	IPIHNSC023.T1	CD4 hi	sort	0	"Q3: CD90+,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704665	IPIHNSC023.T1	CD11b hi	sort	1	"Q3: CD90+,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704666	IPIHNSC023.T1	CD25 hi	sort	1	"Q3: CD90+,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704667	IPIHNSC023.T1	CD44 hi	sort	0	"Q3: CD90+,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704668	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q3: CD90+,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704669	IPIHNSC023.T1	CD90 hi	sort	1	"Q3: CD90+,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704670	IPIHNSC023.T1	EPCAM hi	sort	0	"Q3: CD90+,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704671	IPIHNSC023.T1	HLADR hi	sort	0	"Q3: CD90+,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704672	IPIHNSC023.T1	Q4: CD90-,CD44-	sort	9	"CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704673	IPIHNSC023.T1	CD4 hi	sort	0	"Q4: CD90-,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704674	IPIHNSC023.T1	CD11b hi	sort	0	"Q4: CD90-,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704675	IPIHNSC023.T1	CD25 hi	sort	0	"Q4: CD90-,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704676	IPIHNSC023.T1	CD44 hi	sort	3	"Q4: CD90-,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704677	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q4: CD90-,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704678	IPIHNSC023.T1	CD90 hi	sort	0	"Q4: CD90-,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704679	IPIHNSC023.T1	EPCAM hi	sort	0	"Q4: CD90-,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704680	IPIHNSC023.T1	HLADR hi	sort	0	"Q4: CD90-,CD44-	CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704681	IPIHNSC023.T1	CD11b hi	sort	4	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704682	IPIHNSC023.T1	CD25 hi	sort	63	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704683	IPIHNSC023.T1	CD44 hi	sort	780	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704684	IPIHNSC023.T1	CD56_CD19 hi	sort	6	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704685	IPIHNSC023.T1	CD90 hi	sort	22	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704686	IPIHNSC023.T1	EPCAM hi	sort	32	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704687	IPIHNSC023.T1	HLADR hi	sort	77	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704688	IPIHNSC023.T1	CD4 hi	sort	748	"CD45+	Live	Single Cells 2	Single Cells	Time"
704689	IPIHNSC023.T1	CD11b hi	sort	361	"CD45+	Live	Single Cells 2	Single Cells	Time"
704690	IPIHNSC023.T1	CD25 hi	sort	65	"CD45+	Live	Single Cells 2	Single Cells	Time"
704691	IPIHNSC023.T1	CD44 hi	sort	1151	"CD45+	Live	Single Cells 2	Single Cells	Time"
704692	IPIHNSC023.T1	CD56+,CD19+,CD3-	sort	20	"CD45+	Live	Single Cells 2	Single Cells	Time"
704693	IPIHNSC023.T1	CD4 hi	sort	14	"CD56+,CD19+,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704694	IPIHNSC023.T1	CD11b hi	sort	1	"CD56+,CD19+,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704695	IPIHNSC023.T1	CD25 hi	sort	0	"CD56+,CD19+,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704696	IPIHNSC023.T1	CD44 hi	sort	14	"CD56+,CD19+,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704697	IPIHNSC023.T1	CD56_CD19 hi	sort	19	"CD56+,CD19+,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704698	IPIHNSC023.T1	CD90 hi	sort	1	"CD56+,CD19+,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704699	IPIHNSC023.T1	EPCAM hi	sort	6	"CD56+,CD19+,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704700	IPIHNSC023.T1	HLADR hi	sort	2	"CD56+,CD19+,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704701	IPIHNSC023.T1	CD56-,CD19-,CD3-	sort	613	"CD45+	Live	Single Cells 2	Single Cells	Time"
704702	IPIHNSC023.T1	CD4 hi	sort	329	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704703	IPIHNSC023.T1	CD11b hi	sort	356	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704704	IPIHNSC023.T1	CD25 hi	sort	2	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704705	IPIHNSC023.T1	CD44 hi	sort	357	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704706	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704707	IPIHNSC023.T1	CD90 hi	sort	242	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704708	IPIHNSC023.T1	EPCAM hi	sort	81	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704709	IPIHNSC023.T1	HLADR hi	sort	128	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704710	IPIHNSC023.T1	Q1: CD11b-,HLADR+	sort	33	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704711	IPIHNSC023.T1	CD4 hi	sort	21	"Q1: CD11b-,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704712	IPIHNSC023.T1	CD11b hi	sort	0	"Q1: CD11b-,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704713	IPIHNSC023.T1	CD25 hi	sort	0	"Q1: CD11b-,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704714	IPIHNSC023.T1	CD44 hi	sort	21	"Q1: CD11b-,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704715	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q1: CD11b-,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704716	IPIHNSC023.T1	CD90 hi	sort	1	"Q1: CD11b-,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704717	IPIHNSC023.T1	EPCAM hi	sort	2	"Q1: CD11b-,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704718	IPIHNSC023.T1	HLADR hi	sort	33	"Q1: CD11b-,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704719	IPIHNSC023.T1	Q2: CD11b+,HLADR+	sort	93	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704720	IPIHNSC023.T1	CD4 hi	sort	65	"Q2: CD11b+,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704721	IPIHNSC023.T1	CD11b hi	sort	92	"Q2: CD11b+,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704722	IPIHNSC023.T1	CD25 hi	sort	2	"Q2: CD11b+,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704723	IPIHNSC023.T1	CD44 hi	sort	92	"Q2: CD11b+,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704724	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q2: CD11b+,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704725	IPIHNSC023.T1	CD90 hi	sort	42	"Q2: CD11b+,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704726	IPIHNSC023.T1	EPCAM hi	sort	2	"Q2: CD11b+,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704727	IPIHNSC023.T1	HLADR hi	sort	93	"Q2: CD11b+,HLADR+	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704728	IPIHNSC023.T1	Q3: CD11b+,HLADR-	sort	265	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704729	IPIHNSC023.T1	CD4 hi	sort	127	"Q3: CD11b+,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704730	IPIHNSC023.T1	CD11b hi	sort	264	"Q3: CD11b+,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704731	IPIHNSC023.T1	CD25 hi	sort	0	"Q3: CD11b+,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704732	IPIHNSC023.T1	CD44 hi	sort	123	"Q3: CD11b+,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704733	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q3: CD11b+,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704734	IPIHNSC023.T1	CD90 hi	sort	188	"Q3: CD11b+,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704735	IPIHNSC023.T1	EPCAM hi	sort	18	"Q3: CD11b+,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704736	IPIHNSC023.T1	HLADR hi	sort	0	"Q3: CD11b+,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704737	IPIHNSC023.T1	Q4: CD11b-,HLADR-	sort	222	"CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704738	IPIHNSC023.T1	CD4 hi	sort	116	"Q4: CD11b-,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704739	IPIHNSC023.T1	CD11b hi	sort	0	"Q4: CD11b-,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704740	IPIHNSC023.T1	CD25 hi	sort	0	"Q4: CD11b-,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704741	IPIHNSC023.T1	CD44 hi	sort	121	"Q4: CD11b-,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704742	IPIHNSC023.T1	CD56_CD19 hi	sort	0	"Q4: CD11b-,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704743	IPIHNSC023.T1	CD90 hi	sort	11	"Q4: CD11b-,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704744	IPIHNSC023.T1	EPCAM hi	sort	59	"Q4: CD11b-,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704745	IPIHNSC023.T1	HLADR hi	sort	2	"Q4: CD11b-,HLADR-	CD56-,CD19-,CD3-	CD45+	Live	Single Cells 2	Single Cells	Time"
704746	IPIHNSC023.T1	CD56_CD19 hi	sort	25	"CD45+	Live	Single Cells 2	Single Cells	Time"
704747	IPIHNSC023.T1	CD90 hi	sort	265	"CD45+	Live	Single Cells 2	Single Cells	Time"
704748	IPIHNSC023.T1	EPCAM hi	sort	119	"CD45+	Live	Single Cells 2	Single Cells	Time"
704749	IPIHNSC023.T1	HLADR hi	sort	207	"CD45+	Live	Single Cells 2	Single Cells	Time"
704750	IPIHNSC023.T1	CD45-	sort	6106	"Live	Single Cells 2	Single Cells	Time"
704751	IPIHNSC023.T1	CD4 hi	sort	97	"CD45-	Live	Single Cells 2	Single Cells	Time"
704752	IPIHNSC023.T1	CD11b hi	sort	223	"CD45-	Live	Single Cells 2	Single Cells	Time"
704753	IPIHNSC023.T1	CD25 hi	sort	16	"CD45-	Live	Single Cells 2	Single Cells	Time"
